name,display_name,data_type,chart_type
"Taiwan, EPI, USD basis, Optical and measuring instruments, Index","Taiwan, EPI, USD basis, Optical and measuring instruments, Index",None,line
"Taiwan, EPI, USD basis, Optical and measuring instruments, Optica, Index","Taiwan, EPI, USD basis, Optical and measuring instruments, Optica, Index",None,line
"Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Index","Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Index",None,line
"Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Furniture, Index","Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Furniture, Index",None,line
"Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Toys, Index","Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Toys, Index",None,line
"Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Miscellaneous, Index","Taiwan, EPI, USD basis, Miscellaneous manufactured articles, Miscellaneous, Index",None,line
"Taiwan, EPI, TWD basis, Index","Taiwan, EPI, TWD basis, Index",None,line
"Taiwan, EPI, TWD basis, Animal products, Index","Taiwan, EPI, TWD basis, Animal products, Index",None,line
"Taiwan, EPI, TWD basis, Animal products, Fish and crustaceans, Index","Taiwan, EPI, TWD basis, Animal products, Fish and crustaceans, Index",None,line
"Taiwan, EPI, TWD basis, Vegetable products, Index","Taiwan, EPI, TWD basis, Vegetable products, Index",None,line
"Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Index","Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Index",None,line
"Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Preparations of cereals, Index","Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Preparations of cereals, Index",None,line
"Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Beverages and spirits, Index","Taiwan, EPI, TWD basis, Prepared foodstuffs and beverages, Beverages and spirits, Index",None,line
"Taiwan, EPI, TWD basis, Mineral products, Index","Taiwan, EPI, TWD basis, Mineral products, Index",None,line
"Taiwan, EPI, TWD basis, Mineral products, Energy minerals, Index","Taiwan, EPI, TWD basis, Mineral products, Energy minerals, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Index","Taiwan, EPI, TWD basis, Chemicals, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Inorganic chemicals, Index","Taiwan, EPI, TWD basis, Chemicals, Inorganic chemicals, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Organic chemicals, Index","Taiwan, EPI, TWD basis, Chemicals, Organic chemicals, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Ch.pharmaceutical products, Index","Taiwan, EPI, TWD basis, Chemicals, Ch.pharmaceutical products, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Colouring matter and paints, Index","Taiwan, EPI, TWD basis, Chemicals, Colouring matter and paints, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Surface-active agents, Index","Taiwan, EPI, TWD basis, Chemicals, Surface-active agents, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Photographic or cinematographic, Index","Taiwan, EPI, TWD basis, Chemicals, Photographic or cinematographic, Index",None,line
"Taiwan, EPI, TWD basis, Chemicals, Miscellaneous chemicals, Index","Taiwan, EPI, TWD basis, Chemicals, Miscellaneous chemicals, Index",None,line
"Taiwan, EPI, TWD basis, Plastics and rubber, Index","Taiwan, EPI, TWD basis, Plastics and rubber, Index",None,line
"Taiwan, EPI, TWD basis, Plastics and rubber, Plastics, Index","Taiwan, EPI, TWD basis, Plastics and rubber, Plastics, Index",None,line
"Taiwan, EPI, TWD basis, Plastics and rubber, Rubber, Index","Taiwan, EPI, TWD basis, Plastics and rubber, Rubber, Index",None,line
"Taiwan, EPI, TWD basis, Leather, Index","Taiwan, EPI, TWD basis, Leather, Index",None,line
"Taiwan, EPI, TWD basis, Leather, Leather, Index","Taiwan, EPI, TWD basis, Leather, Leather, Index",None,line
"Taiwan, EPI, TWD basis, Wood pulp and paper, Index","Taiwan, EPI, TWD basis, Wood pulp and paper, Index",None,line
"Taiwan, EPI, TWD basis, Wood pulp and paper, Wood pulp, Index","Taiwan, EPI, TWD basis, Wood pulp and paper, Wood pulp, Index",None,line
"Taiwan, EPI, TWD basis, Wood pulp and paper, Paper, Index","Taiwan, EPI, TWD basis, Wood pulp and paper, Paper, Index",None,line
"Taiwan, EPI, TWD basis, Textiles and textile articles, Index","Taiwan, EPI, TWD basis, Textiles and textile articles, Index",None,line
"Taiwan, EPI, TWD basis, Textiles and textile articles, Manmade filaments, Index","Taiwan, EPI, TWD basis, Textiles and textile articles, Manmade filaments, Index",None,line
"Taiwan, EPI, TWD basis, Textiles and textile articles, Manmade staple fibres, Index","Taiwan, EPI, TWD basis, Textiles and textile articles, Manmade staple fibres, Index",None,line
"Taiwan, EPI, TWD basis, Textiles and textile articles, Lace and narrow woven fabrics, Index","Taiwan, EPI, TWD basis, Textiles and textile articles, Lace and narrow woven fabrics, Index",None,line
"Taiwan, EPI, TWD basis, Textiles and textile articles, Knitted or crocheted fabrics, Index","Taiwan, EPI, TWD basis, Textiles and textile articles, Knitted or crocheted fabrics, Index",None,line
"Taiwan, EPI, TWD basis, Nan, Index","Taiwan, EPI, TWD basis, Nan, Index",None,line
"Taiwan, EPI, TWD basis, Stone materials and glass, Index","Taiwan, EPI, TWD basis, Stone materials and glass, Index",None,line
"Taiwan, EPI, TWD basis, Stone materials and glass, Glass, Index","Taiwan, EPI, TWD basis, Stone materials and glass, Glass, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Index","Taiwan, EPI, TWD basis, Base metals, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Iron and steel, Index","Taiwan, EPI, TWD basis, Base metals, Iron and steel, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Articles of iron or steel, Index","Taiwan, EPI, TWD basis, Base metals, Articles of iron or steel, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Copper, Index","Taiwan, EPI, TWD basis, Base metals, Copper, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Aluminium, Index","Taiwan, EPI, TWD basis, Base metals, Aluminium, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Tin, Index","Taiwan, EPI, TWD basis, Base metals, Tin, Index",None,line
"Taiwan, EPI, TWD basis, Base metals, Tools and parts of base metal, Index","Taiwan, EPI, TWD basis, Base metals, Tools and parts of base metal, Index",None,line
